,N°,CODE_SH,LIBELLE REVISE,DD,RST,TUB,TVA,DUS,TSB,PSV,TAI,TUF,PCS,PUA,PCC
5208,5006,8465990000,"-- Autres machines-outils (…) pour travail des bois, liège, os, caoutchouc
durci, matières plastiques dures ou matières dures... du N°84.65",5,1,,18,,,,,,"0,8","0,2","0,5"
5209,5007,8466100000,- Porte-outils et filières à déclenchement automatique,5,1,,18,,,,,,"0,8","0,2","0,5"
5210,5008,8466200000,- Porte-pièces,5,1,,18,,,,,,"0,8","0,2","0,5"
5211,5009,8466300000,"- Dispositifs diviseurs et autres dispositifs spéciaux se montant sur
machines-outils",5,1,,18,,,,,,"0,8","0,2","0,5"
5212,5010,8466910000,-- Autres parties et accessoires pour machines du n° 84.64,5,1,,18,,,,,,"0,8","0,2","0,5"
5213,5011,8466920000,-- Autres parties et accessoires pour machines du n° 84.65,5,1,,18,,,,,,"0,8","0,2","0,5"
5214,5012,8466930000,-- Autres parties et accessoires pour machines des n°s 84.56 à 84.61,5,1,,18,,,,,,"0,8","0,2","0,5"
5215,5013,8466940000,-- Autres parties et accessoires pour machines des n°s 84.62 ou 84.63,5,1,,18,,,,,,"0,8","0,2","0,5"
5216,5014,8467110000,"-- Outils pneumatiques rotatifs (même à percussion), pour emploi à la main",5,1,,18,,,,,,"0,8","0,2","0,5"
5217,5015,8467190000,"-- Outils pneumatiques autres que rotatifs (même à percussion), pour
emploi à la main",5,1,,18,,,,,,"0,8","0,2","0,5"
5218,5016,8467210000,"-- Perceuses de tous genres, y compris les perforatrices rotatives, à moteur
électrique incorporé, pour emploi à la main",5,1,,18,,,,,,"0,8","0,2","0,5"
5219,5017,8467220000,"-- Scies et tronçonneuses, à moteur électrique incorporé, pour emploi à la
main",5,1,,18,,,,,,"0,8","0,2","0,5"
5220,5018,8467290000,"-- Autres outils à moteur électrique incorporé, pour emploi à la main du n°
84.67",5,1,,18,,,,,,"0,8","0,2","0,5"
5221,5019,8467810000,"-- Tronçonneuses à chaîne, à moteur non électrique incorporé, pour emploi
à la main",5,1,,18,,,,,,"0,8","0,2","0,5"
5222,5020,8467890000,"-- Outils hydrauliques et autres outils à moteur non électrique incorporé,
pour emploi à la main",5,1,,18,,,,,,"0,8","0,2","0,5"
5223,5021,8467910000,"-- Parties de tronçonneuses à chaîne, à moteur non électrique incorporé,
pour emploi à la main",5,1,,18,,,,,,"0,8","0,2","0,5"
5224,N°,CODE_SH,LIBELLE REVISE,DD,RST,TUB,TVA,DUS,TSB,PSV,TAI,TUF,PCS,PUA,PCC
5225,5022,8467920000,"-- Parties d'outils pneumatiques, pour emploi à la main",5,1,,18,,,,,,"0,8","0,2","0,5"
5226,5023,8467990000,"-- Parties des outils hydrauliques et d'autres outils à moteur (électrique ou
non électrique) incorporé, pour emploi à la main, du n° 84.67",5,1,,18,,,,,,"0,8","0,2","0,5"
5227,5024,8468100000,- Chalumeaux guidés à la main,5,1,,18,,,,,,"0,8","0,2","0,5"
5228,5025,8468200000,"- Machines et appareils aux gaz, à l'exclusion des chalumeaux guidés à la
main",5,1,,18,,,,,,"0,8","0,2","0,5"
5229,5026,8468800000,"- Machines et appareils, autres qu'aux gaz, pour le brasage ou le soudage,
même pouvant couper, autres que ceux du n° 85.15",5,1,,18,,,,,,"0,8","0,2","0,5"
5230,5027,8468900000,- Parties des machines et appareils du n° 84.68,5,1,,18,,,,,,"0,8","0,2","0,5"
5231,5028,8470100000,"- Calculatrices électroniques ... et machines de poche avec une fonction de
calcul, enregistrant, reproduisant et affichant des informations",20,1,,18,,,,,,"0,8","0,2","0,5"
5232,5029,8470210000,"-- Autres machines à calculer électroniques comportant un organe
imprimant",20,1,,18,,,,,,"0,8","0,2","0,5"
5233,5030,8470290000,-- Autres machines à calculer électroniques du n° 84.70,20,1,,18,,,,,,"0,8","0,2","0,5"
5234,5031,8470300000,- Machines à calculer autres qu'électroniques,20,1,,18,,,,,,"0,8","0,2","0,5"
5235,5032,8470500000,- Caisses enregistreuses,20,1,,18,,,,,,"0,8","0,2","0,5"
5236,5033,8470900000,"- Machines comptables, machines à affranchir, à établir les tickets et les
machines similaires, comportant un dispositif de calcul",20,1,,18,,,,,,"0,8","0,2","0,5"
5237,5034,8471301000,"-- Machines automatiques de traitement de l'information portatives,
n'excédant pas 10kg ... démonté ou non monté pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5238,5035,8471309000,"-- Machines automatiques de traitement de l'information portatives, poids
n'excédant pas 10kg, autres que pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5239,5036,8471411000,"--- Autres machines automatiques de traitement de l'information, au moins
une unité centrale et une unité ...  pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5240,5037,8471419000,"--- Autres machines automatiques de traitement de l'informat.,au moins une
unité centrale et une unité ... aut. que pr industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5241,5038,8471491000,"--- Autres machines automatiques de traitement de l'information,  sous
forme de systèmes … démonté ou non monté, pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5242,5039,8471499000,"--- Autres machines automatiques de traitement de l'information, sous
forme de systèmes, autres que pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5243,5040,8471501000,"-- Unités de traitement autres que celles des n°s8471.41 ou 8471.49, avec
une ou deux des unités (mémoire, …)  pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5244,5041,8471509000,"-- Unité de traitement aut. que celles des N°8471.41 ou 8471.49, avec une
ou deux des unités (mémoire, …), aut. que pr industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5245,5042,8471601000,"-- Unités d'entrée ou de sortie pouvant comporter, sous la même enveloppe, des unités de mémoire ... non monté pour l'industrie du
montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5246,5043,8471609000,"-- Unités d'entrée ou de sortie pouvant comporter, sous la même
enveloppe, des unités de mémoire, autres que pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5247,N°,CODE_SH,LIBELLE REVISE,DD,RST,TUB,TVA,DUS,TSB,PSV,TAI,TUF,PCS,PUA,PCC
5248,5044,8471701000,"-- Unités de mémoire présentées entièrement à l'?état démonté ou non
monté importées pour l'?industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5249,5045,8471709000,-- Unités de mémoire autres que pour l'?industrie du montage,5,1,,18,,,,,,"0,8","0,2","0,5"
5250,5046,8471801000,"-- Autres unités de machines automatiques de traitement de l'information,
présentées ... démonté ou non monté pour l'?industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5251,5047,8471809000,"-- Autres unités de machines automatiques de traitement de l'information,
autres que pour l'industrie du montage",5,1,,18,,,,,,"0,8","0,2","0,5"
5252,5048,8471900000,"- Lecteurs magnétiques ou optiques, machines de mise d'informations sur
support sous forme codée et de traitement de ces informations, NDCA",5,1,,18,,,,,,"0,8","0,2","0,5"
5253,5049,8472100000,- Duplicateurs hectographiques ou  stencils,20,1,,18,,,,,,"0,8","0,2","0,5"
5254,5050,8472300000,"- Machine pour le triage, pliage, mise sous envelop ..., à ouvrir, fermer ou
sceller la correspondance, à apposer ou à oblitérer les timbres",20,1,,18,,,,,,"0,8","0,2","0,5"
5255,5051,8472900000,"- Autres machines et appareils de bureau ( à imprimer les adresses,
distributeur automatique de billets de banque ...) du n° 84.72",20,1,,18,,,,,,"0,8","0,2","0,5"
5256,5052,8473210000,"-- Parties et accessoires (autres que coffret, housse et similaires) des
machines à calculer électroniq. des n°s 8470.10, 8470.21 ou 8470.29",10,1,,18,,,,,,"0,8","0,2","0,5"
5257,5053,8473290000,"-- Parties et accessoires (autres que les coffrets, housses et similaires) des
machines du n° 84.70, à l'exclusion de ceux du n°8473.21",10,1,,18,,,,,,"0,8","0,2","0,5"
5258,5054,8473300000,"- Parties et accessoires (autres que les coffrets, housses et similaires) des
machines du n° 84.71",5,1,,18,,,,,,"0,8","0,2","0,5"
5259,5055,8473400000,"- Parties et accessoires (autres que les coffrets, housses et similaires) des
machines du n° 84.72",10,1,,18,,,,,,"0,8","0,2","0,5"
5260,5056,8473500000,"- Parties et accessoires ( … ) qui peuvent être utilisés indifféremment avec
les machines ou appareils de plusieurs des n°s 84.70 à 84.72",10,1,,18,,,,,,"0,8","0,2","0,5"
5261,5057,8474100000,"- Machines et appareils à trier, cribler, séparer ou laver les terres, pierres,
minérais ou autres matières minérales solides (...)",5,1,,18,,,,,,"0,8","0,2","0,5"
5262,5058,8474200000,"- Machines et appareils à concasser, broyer ou pulvériser les terres, pierres,
minérais ou autres matières minérales solides (...)",5,1,,18,,,,,,"0,8","0,2","0,5"
5263,5059,8474310000,--   Bétonnières et appareils à gâcher le ciment,5,1,,18,,,,,,"0,8","0,2","0,5"
5264,5060,8474320000,-- Machines à mélanger les matières minérales au bitume,5,1,,18,,,,,,"0,8","0,2","0,5"
5265,5061,8474390000,"-- Autres machines et appareils à mélanger ou à malaxer  les terres,
pierres, minérais ou autres matières minérales solides (...)",5,1,,18,,,,,,"0,8","0,2","0,5"
5266,5062,8474800000,"- Machines et appareils à agglomérer, former, mouler ... en poudre ou en
pâte; machines à former les moules de  fonderies en sable",5,1,,18,,,,,,"0,8","0,2","0,5"
5267,5063,8474900000,- Parties de machines et appareils du n° 84.74,5,1,,18,,,,,,"0,8","0,2","0,5"
5268,5064,8475100000,"- Machines pr assemblage de lampes,tubes ou valves électriques ou électroniques ou lampes pr production lumière-éclair, comportant… en
verre",5,1,,18,,,,,,"0,8","0,2","0,5"
5269,5065,8475210000,-- Machines pour la fabrication des fibres optiques et de leurs ébauches,5,1,,18,,,,,,"0,8","0,2","0,5"
5270,N°,CODE_SH,LIBELLE REVISE,DD,RST,TUB,TVA,DUS,TSB,PSV,TAI,TUF,PCS,PUA,PCC
5271,5066,8475290000,"-- Machines pour la fabrication ou le travail à chaud du  verre ou des
ouvrages en verre, à l'exclusion des fibres optiq. et leurs ébauches",5,1,,18,,,,,,"0,8","0,2","0,5"
5272,5067,8475900000,- Parties des machines et appareils du N° 84.75,5,1,,18,,,,,,"0,8","0,2","0,5"
5273,5068,8476210000,"-- Machines automatiques de vente de boissons comportant un dispositif de
chauffage ou de réfrigération",5,1,,18,,,,,,"0,8","0,2","0,5"
5274,5069,8476290000,"-- Machines automatiques de vente de boissons autres que celles
comportant un dispositif de chauffage ou de réfrigération",5,1,,18,,,,,,"0,8","0,2","0,5"
5275,5070,8476810000,"-- Machines automatiques de vente de produits (autres que boissons)
comportant un dispositif de chauffage ou de réfrigération",5,1,,18,,,,,,"0,8","0,2","0,5"
5276,5071,8476890000,"-- Machines automatiques de vente de produits (sauf boissons) sans
dispositif de chauffage ou de réfrigération, y cpris … changer la monnaie",5,1,,18,,,,,,"0,8","0,2","0,5"
5277,5072,8476900000,"- Parties des machines automatiques de vente de produits (… ), y compris
celles des machines pour changer la monnaie",5,1,,18,,,,,,"0,8","0,2","0,5"
5278,5073,8477100000,- Machines à mouler par injection le caoutchouc ou les matières plastiques,5,1,,18,,,,,,"0,8","0,2","0,5"
5279,5074,8477200000,- Extrudeuses,5,1,,18,,,,,,"0,8","0,2","0,5"
5280,5075,8477300000,- Machines à mouler par soufflage le caoutchouc ou les matières plastiques,5,1,,18,,,,,,"0,8","0,2","0,5"
5281,5076,8477400000,"- Machines à mouler sous vide et autres machines à thermoformer le
caoutchouc ou les matières plastiques",5,1,,18,,,,,,"0,8","0,2","0,5"
5282,5077,8477510000,"-- Machines et appareils à mouler ou à rechaper les pneumatiques ou à
mouler ou à former les chambres à air",5,1,,18,,,,,,"0,8","0,2","0,5"
5283,5078,8477590000,"-- Machines et appareils à mouler ou à former  le caoutchouc ou les
matières plastiques, autres que ceux du n° 8477.51",5,1,,18,,,,,,"0,8","0,2","0,5"
5284,5079,8477800000,"- Autres machines et appareils pour le travail du caoutchouc ou des
matières plastiques ou ... produits en ces mat., NDCA dans le Chap. 84",5,1,,18,,,,,,"0,8","0,2","0,5"
5285,5080,8477900000,- Parties des machines et appareils du n° 84.77,5,1,,18,,,,,,"0,8","0,2","0,5"
5286,5081,8478100000,"- Machines et appareils pour la préparation ou la transformation du tabac,
non dénommés ni compris ailleurs dans le présent Chapitre",5,1,,18,,,,,,"0,8","0,2","0,5"
5287,5082,8478900000,"- Parties des machines et appareils pour la préparation ou la transformation du tabac, non dénommés ni compris ailleurs dans le Chapitre 84",5,1,,18,,,,,,"0,8","0,2","0,5"
5288,5083,8479100000,"- Machines et appareils mécaniques pour les travaux publics, le bâtiment ou
les travaux analogues",5,1,,18,,,,,,"0,8","0,2","0,5"
5289,5084,8479200000,"- Machines et appareils mécaniques pour l'extraction ou la préparation des
huiles ou graisses végétales fixes ou animales",5,1,,18,,,,,,"0,8","0,2","0,5"
5290,5085,8479300000,"- Presses pr fabrication de panneaux de particules ou de fibres de bois … et
autres machine et appareil pr le traitement du bois ou du liège",5,1,,18,,,,,,"0,8","0,2","0,5"
5291,5086,8479400000,- Machines mécaniques de corderie ou de câblerie,5,1,,18,,,,,,"0,8","0,2","0,5"
5292,5087,8479500000,"- Robots industriels, non dénommés ni compris ailleurs",5,1,,18,,,,,,"0,8","0,2","0,5"
5293,5088,8479600000,- Appareils mécaniques à évaporation pour le rafraîchissement de l'air,5,1,,18,,,,,,"0,8","0,2","0,5"
5294,N°,CODE_SH,LIBELLE REVISE,DD,RST,TUB,TVA,DUS,TSB,PSV,TAI,TUF,PCS,PUA,PCC
5295,5089,8479710000,"-- Passerelles d'embarquement pour passagers des types utilisés dans les
aéroports",5,1,,18,,,,,,"0,8","0,2","0,5"
5296,5090,8479790000,"-- Passerelles d'embarquement pour passagers autres que des types
utilisés dans les aéroports",5,1,,18,,,,,,"0,8","0,2","0,5"
5297,5091,8479810000,"-- Machines et appareils mécaniques pour le traitement des métaux, y
compris les bobineuses pour enroulements électriques",5,1,,18,,,,,,"0,8","0,2","0,5"
5298,5092,8479820000,"-- Machines et appareils mécaniques à mélanger, malaxer, concasser,
broyer, cribler, tamiser, homogénéiser, émulsionner ou brasser",5,1,,18,,,,,,"0,8","0,2","0,5"
5299,5093,8479890000,"-- Autres machines et appareils mécaniques ayant une fonction propre non
dénommés ni compris ailleurs dans le chapitre 84",5,1,,18,,,,,,"0,8","0,2","0,5"
5300,5094,8479900000,- Parties des machines et appareils mécaniques du n° 84.79,5,1,,18,,,,,,"0,8","0,2","0,5"
5301,5095,8480100000,- Châssis de fonderie,5,1,,18,,,,,,"0,8","0,2","0,5"
5302,5096,8480200000,- Plaques de fond pour moules,5,1,,18,,,,,,"0,8","0,2","0,5"
5303,5097,8480300000,- Modèles pour moules,5,1,,18,,,,,,"0,8","0,2","0,5"
5304,5098,8480410000,"-- Moules pour les métaux (autres que les lingotières) ou les carbures
métalliques pour le moulage par injection ou par compression",5,1,,18,,,,,,"0,8","0,2","0,5"
5305,5099,8480490000,"-- Moules pour les métaux (autres que les lingotières) ou les carbures
métalliques autres que pour moulage par injection ou par compression",5,1,,18,,,,,,"0,8","0,2","0,5"
5306,5100,8480500000,- Moules pour le verre,5,1,,18,,,,,,"0,8","0,2","0,5"
5307,5101,8480600000,- Moules pour les matières minérales,5,1,,18,,,,,,"0,8","0,2","0,5"
5308,5102,8480710000,"-- Moules pour le caoutchouc ou les matières plastiques pour le moulage
par injection ou par compression",5,1,,18,,,,,,"0,8","0,2","0,5"
5309,5103,8480790000,"-- Moules pour le caoutchouc ou les matières plastiques autres que pour le
moulage par injection ou par                        compression",5,1,,18,,,,,,"0,8","0,2","0,5"
5310,5104,8481100000,- Détendeurs,10,1,,18,,,,,,"0,8","0,2","0,5"
5311,5105,8481200000,- Valves pour transmissions oléohydrauliques ou pneumatiques,5,1,,18,,,,,,"0,8","0,2","0,5"
5312,5106,8481300000,- Clapets et soupapes de retenue,10,1,,18,,,,,,"0,8","0,2","0,5"
5313,5107,8481400000,- Soupapes de trop-plein ou de sûreté,10,1,,18,,,,,,"0,8","0,2","0,5"
5314,5108,8481800000,"- Autres articles de robinetterie et organes similaires, du n° 84.81",10,1,,18,,,,,,"0,8","0,2","0,5"
5315,5109,8481900000,"- Parties des articles de robineterie et organes simmilaires pour tuyauterie,
chaudière, reservoire, contenant similaire ... du n° 84.81",10,1,,18,,,,,,"0,8","0,2","0,5"
5316,5110,8482100000,- Roulements à billes,10,1,,18,,,,,,"0,8","0,2","0,5"
5317,5111,8482200000,"- Roulements à rouleaux coniques, y compris les assemblages de cônes et
rouleaux coniques",10,1,,18,,,,,,"0,8","0,2","0,5"
5318,5112,8482300000,- Roulements à rouleaux en forme de tonneau,10,1,,18,,,,,,"0,8","0,2","0,5"
5319,5113,8482400000,- Roulements à aiguilles,10,1,,18,,,,,,"0,8","0,2","0,5"
5320,5114,8482500000,- Roulements à rouleaux cylindriques,10,1,,18,,,,,,"0,8","0,2","0,5"
5321,5115,8482800000,"- Roulements à galets et autres roulements à rouleaux, y compris les
roulements combinés",10,1,,18,,,,,,"0,8","0,2","0,5"
5322,N°,CODE_SH,LIBELLE REVISE,DD,RST,TUB,TVA,DUS,TSB,PSV,TAI,TUF,PCS,PUA,PCC
5323,5116,8482910000,"-- Billes, galets, rouleaux et aiguilles des roulements à billes, à galets, à
rouleaux et à aiguilles",10,1,,18,,,,,,"0,8","0,2","0,5"
5324,5117,8482990000,"-- Autres parties des roulements à billes, à galets, à rouleaux et à aiguilles,
à l'exclusion des billes, galets, rouleaux et aiguilles",10,1,,18,,,,,,"0,8","0,2","0,5"
5325,5118,8483100000,"- Arbres de transmission (y compris les arbres à cames et les vilebrequins)
et manivelles",10,1,,18,,,,,,"0,8","0,2","0,5"
5326,5119,8483200000,- Paliers à roulements incorporés,10,1,,18,,,,,,"0,8","0,2","0,5"
5327,5120,8483300000,"- Paliers, autres qu'à roulements incorporés; coussinets",10,1,,18,,,,,,"0,8","0,2","0,5"
5328,5121,8483400000,"- Engrenages et roues de friction, autres que les roues dentées …
séparément; broches ...; réducteurs,... y compris convertisseurs de couple",10,1,,18,,,,,,"0,8","0,2","0,5"
5329,5122,8483500000,"- Volants et poulies, y compris les poulies à moufles",10,1,,18,,,,,,"0,8","0,2","0,5"
5330,5123,8483600000,"- Embrayages et organes d'accouplement, y compris les joints d'articulation",10,1,,18,,,,,,"0,8","0,2","0,5"
